id,problem
1523cgp,"( C )Avoiding 0 and repeats, there are$9\cdot^8\cdot^7\cdot^6=3024weird$four-digit numbers. A 4-digit goofy number could have 2, 4, 6, or 8 as the first digit, and any of 0, 2, 4, 6, 8 for the remaining three digits, so there are$4\cdot^5\cdot^5\cdot^5=500of$these. We need to throw out the numbers that are both weird and goofy, as these were counted twice. If weird and goofy, each digit must be 2, 4, 6, or 8 and there can be no repeating digits, so there are$4\cdot^3\cdot^2\cdot^1=24$of these. There are, then,$3024+500-24=3500$that are weird or goofy."
1524cgq,"( D )Writing down the first few terms and expressing them in terms of a ,a and a : 1 2 3 a$=a$(a +a ), a$=a$(a +a$)=a$(a +a )(a +a )and 4 3 2 1 5 4 3 2 3 2 1 3 2 a$=a$(a +a$)=a$(a +a )(a +a )[a (a +a )+a$]=a$(a +a )(a +a )[a (a +a +1)]. Therefore, 6 5 4 3 3 2 1 3 2 3 2 1 3 3 2 1 3 2 3 2 1$144=a^2(a$+a )(a +a )(a +a +1). This shows that$a^2$is a factor and so are the consecutive integers 3 3 2 2 1 2 1 3 (a +a ) and (a +a +1). Now$144=122$$=24\cdot^32,$so it has factor 1,2,3,4,6,8,9,12,16,18,24,36,48,72,144. The 2 1 2 1 only consecutive pairs are 1,2 or 2,3 or 3,4 or 8,9. I. (1,2): Can't occur since a +a$\ge^2.$1 2 II. (2,3): If a +a$=$2 then they are both 1, so 144$=$$6a^2(a$+1)or 24$=$$a^2(a$+1). No factor a of 1 2 3 3 3 3 3 24 satisfies this criteria. III. (3,4): If a +a$=3$then 144$=12a^2(a$+a ) or 12$=$$a^2(a$+a ). Therefore, a$=$2and a$=1,$1 2 3 3 2 3 3 2 3 2 which implies a$=$2. Substituting, a$=$6,a$=18,and$a$=144(18+6)=$3456. 1 4 5 7 IV. (8,9): If a +a$=$8 then 144$=$$72a^2(a$+a ), so a$=$a$=1leaving$a$=$7. Substituting, 1 2 3 3 2 3 2 1 a$=$8,a$=16,and$a$=144(16+8)=3456.$4 5 7"
1525cgr,"( D ) Following the steps: (1) Let$a=$age (2) 2a (3) 2a+5 (4) 50(2a +5) (5) 50(2a +5)-365 (6) 50(2a+5)-365+h, where$h=$height in inches (7) 50(2a+5)-365+h+115. Solving$50(2a+5)-365+h+115=6364,$we have 100a+ h$=$6364. Safely assuming that Jim's grandfather is not taller than 100 inches(8ft 4in), we have a$=$63 years and h$=$64 inches."
1526cgs,"( B ) Let y$=$$x^2$-1, switch xand yto get x$=$$y^2$-1. Solving for ywe get y$=$± x +1 . The domain of f(x) is (-∞,0], so the range of f -1(x) is the same. So, f$-1(x)=$- x +1."
1527cgt,"( B ) The leading coefficient in the numerator and denominator is 1, so the horizontal asymptote is the line$x^3$+2x +2 y$=$1$=1.$To see if the graph intersects it, then, we solve$1=$, or$x^3$+$x^2$+ x$=$$x^3$+2x +2. This is 1$x^3$+$x^2$+ x equivalent to$x^2$- x$-2=$(x -2)(x$+1)=$0. So, x$=$2,-1. 8"
1528cgu,"( B ) Equating the amount of acid,$10(.20)+40(.15)=$50(x) or x$=$$=$0.16. 50"
1529cgv,"( B ) We need 4+3x -$x^2$$>$0, or$x^2$-3x -4$=$(x -4)(x$+1)<$0. This parabola, y$=$$x^2$-3x -4opens up, so its graph is negative (below the x-axis) between its zeros, which are -1and 4."
1530cgw,"(A) Let$f(x)=$$Ax^2$+ Bx +C, then$f(1)=$A+ B+C$<$0, so the point on the parabola with xcoordinate 1 is below the x- axis. Since there are no real zeros this means the entire parabola must lie below the xaxis. Therefore, it must open down,$A<$0, and the discriminant,$B^2$-4AC, must be negative. But$B^2$-4AC$<$0 and$A<$0implies C$<$0. 1 1 1+cost -(1-cost) 2cost"
1531cgx,"(B ) Here -$=$$=$. Solving$sin^2$t$+cos^2$t$=1for$cost, we get 1-cost 1+cost$1-cos^2$t$sin^2$t cost$=$±$1-sin^2$t . Since t is a third quadrant angle, the cosine function is negative, so cost$=$-$1-sin^2$t ."
1532cgy,"Find the equation of a line through the points ((cid:33)1,4) and (6,2)."
1533cgz,"A farmer wishes to erect a fence-line 640 feet long. If he wants a post every 16 feet, how many posts does he need?"
1534cha,The area of the larger square in the figure below is
1535chb,"A man purchased a radio for$55, gave the clerk a$100 bill and received change. Later the man returned and used a$20 bill to buy$12 worth of speaker wire for the radio. Hours later, the storekeeper was informed by the bank that the$100 and the$20 bill were counterfeit. The wholesale cost of the radio was$33. The wiring had a$7 wholesale cost. Ignoring the lost profit and the store overhead, how much is the storekeeper out, in dollars?"
1536chc,"If a square DEFG is drawn on the outside of regular pentagon ABCDE, how big is (cid:112)EAF?"
1537chd,Solve 3(2r + 1) + 1$=$27 (cid:33) 5(r(cid:33)2).
1538che,The fourth number in the list is missing. Find the sum of the digits of this missing number. 5 11 23 ??? 95 191
1539chf,"If , then is equal to:"
1540chg,"Four of the following five points, with the coordinates given, lie on a single straight line. Which one does not lie on the line?"
1541chh,"If line (cid:82) is parallel to line m, how big is the angle marked x?"
1542chi,"In a triangle PQR, no angle is larger than 85°. What is the smallest possible size of the smallest angle?"
1543chj,"The range, expressed in interval notation, of the function is:"
1544chk,"In a bag there are six white balls and four black balls. Two balls are taken out at random, one at a time, without replacement. What is the probability that the second ball taken out is black?"
1545chl,How many of the following statements are true? i) 50% of 80$=$80% of 50 ii)$\frac{3}{4}$of 72$=$54 iii) 2/91$>$2/93 iv) 3.106$\div$1.6$>$2
1546chm,"Two adjacent sides of a parallelogram are 12 m and 10 m in length. If the included angle is 60 degrees, what is the area of the parallelogram?"
1547chn,What is the smallest prime number that is a factor of the sum of 735 and 3115?
1548cho,A one foot metal rod is anchored at both ends. On a hot day it expands one inch and buckles in the middle. How high off the ground is it at its midpoint? Level I/Page 4
1549chp,"Caleb walks at 4 km per hour and runs at 6 km per hour. If he saves 3 minutes and 45 seconds by running instead of walking to school in the mornings, how far does Caleb live from school?"
1550chq,"Sam-the-Super-Snail is climbing a vertical stone 1 meter high. He climbs at a steady speed of 30 cm per hour, but each time the church clock strikes the shock causes him to slip down 1 cm. The clock strikes the hour, so at 1 o’clock he would slip back 1 cm, at 2 o’clock he would slip back 2 cm and so on. If he starts to climb just after the clock strikes 3:00 p.m., when will he reach the top?"
1551chr,"If the shading of squares is continued so that line m and line m(cid:78) become the lines of symmetry of the completed diagram, what is the largest possible number of squares left unshaded?"
1552chs,Which interval(s) gives all the values of a such that$2x^2$+ ax + 8$=$0 has no real solutions?
1553cht,A car can go r miles on s gallons of gasoline. How many gallons of gas would it need for a t-mile trip?
1554chu,"If 64 men and 64 women each received 64 pennies, what was the total number of pennies received?"
1555chv,"If the radius of a right circular cylinder is increased by 50%, what will the corresponding percent increase in the volume of the cylinder be?"
1556chw,"For the two functions of x, y$=$log$x^2$and y$=$2log x, which of the following is true?"
1557chx,"Tracy tried to compute the average of her five test scores and she mistakenly divided the correct total (T) of her scores by 6, and her result was 14 less than what the average should have been. Which of the following equations would determine the value of T."
1558chy,"The floor of a room is a 10 m by 10 m square and the room is 4 m high. A spider is in one of the corners of the floor and sees a fly across the room at the diagonally opposite corner on the ceiling. If the fly does not move, what is the shortest distance (in meters) the spider must travel to catch the fly?"
1559chz,"When people play pool, they first arrange the balls inside a frame, as shown in the figure. The diameters of the balls are all the same. Given that$AH=33$cm, find the diameter of a ball."
1560cia,"The first and seventh terms of a sequence are both 8. In addition, starting with the third term, each term is the sum of the previous two terms. What is the fifth term?"
1561cib,The sum of all different real values of x for which is
1562cic,Find the digit x such that the base three numeral$1x^21$represents the same number as the base five numeral
1563cid,Find the value of the product (log 3)(log 4)(log 5)(log 6)(log 7)(log 8). 2 3 4 5 6 7
1564cie,"Let . If each of (x(cid:33)2), (x(cid:33)3), (x(cid:33)4) is a factor of f, find the value of"
1565cif,"If and , what is ?"
1566cig,"A time trial for a car race consists of two laps around a race track. Driver 8 averages 180 miles per hour on the first lap, but, due to mechanical difficulties, only 120 miles per hour on the second lap. What is Driver 8's average speed for the time trial?"
1567cih,"If and , then is equal to"
1568cii,"You ask a cashier for change for a half dollar and request no pennies. Assuming that the manner in which he makes change is purely arbitrary, determine the probability that the change he gives you will include just one quarter."
1569cij,"In how many different orders can four children be arranged in a line if two children, John and Julie, refuse to stand next to each other?"
1570cik,"What is the first time, to the nearest minute, after 4:00 that the minute hand of a clock will overtake the hour hand?"
1571cil,Call a positive integer weird if no two of its digits are equal and no digit is 0. Call a positive integer goofy if all its digits are even. How many four-digit positive integers are either weird or goofy?
1572cim,"The terms a of a sequence of positive integers satisfy for$n=1,2,3,(cid$:64)(cid:64)(cid:64). If a$=144,$n 6 what is a ? 7"
1573cin,"Jim, in order to guess his grandfather’s height and age, had him do the following:"
1574cio,Write down his age. 2) Multiply it by 2. 3) Add 5. 4) Multiply this sum by 50. 5) Subtract 365. 6) Add his height (in inches). 7) Add 115. If the result was 6364. Guess Jim’s grandfather’s height and age.
1575cip,The inverse function of is
1576ciq,"Can the graph of cross its horizontal asymptote? If yes, then where?"
1577cir,The concentration of a mixture consisting of 10 gallons of 20%-acid and 40 gallons of 15%-acid is
1578cis,Find the domain of the function .
1579cit,Suppose that the quadratic expression has no real zeros and that One can conclude the following:
1580ciu,When the value of the expression in terms of sin t equals
1581civ,"Consider the equation p(x) :$ax^2+bx+c$$=$0 whose coefficients a, b and c are all non-zero, and each of them satisfies an equation that results from removing the term containing that coefficent from the equation p(x); for example, the coefficient b is a solution of the equation$ax^2+c=0.$What is the sum of all solutions of p(x)?"
1582ciw,"A marching band has 150 members. One day only part of them show up, but nobody wants totakethetimetocounthowmanythereare.$Theyfirstlineupinrowswith^5memberseach,$but there is one left over. Then they try rows with 6 members each, but there is still one left over.$Thentheytryrowsof^7,buttherearetwoleftover.$Howmanypeopleshouldlineupin each row so no members will be left over?"
1583cix,Which one of the following is the only true statement?
1584ciy,"Which of the following is equal to 10!? (If you are not familiar with the notation, the number n! is defined for any non-negative integer using the following recursive formula: 0!$=1$n!$=n\cdot((n-1)$!) for$n>0)$"
1585ciz,$Thebase^6expansionofonenumberis550.$$Thebase^5expansionofanothernumberis3440.$What is their greatest common divisor expanded in base 4?
1586cja,"A person walks along a beach, starting at point A, at a rate of 3mi/h and at point B, goes into the water Island$andswimsatarateof^2mi/hdiagonallyouttoanis-$$\sqrt{landthatisadistanceof}$3mifrompointC,directly$\sqrt{3miles}$across from the island on the shore, as shown in the picture. ThetotaldistancefrompointAtopointCis A B C 3mi. Therearetwodifferentchoicesforthedistance, in miles, from point A to point B that will result in a totaltimeforwalkingandswimmingofonehourand 3miles 40 minutes; what is the sum of those numbers?"
1587cjb,Which of the following is equal to$|||$$2022-45|||$?$\sqrt$$\sqrt$$\sqrt$$\sqrt$
1588cjc,Which of the following is equal to$6s^5$9s for all non-negative values of s?$\sqrt$(cid:112) (cid:112) (cid:112)
1589cjd,"If 73 cubesarestacked toforma$7\times^7\times^7$cube,how manysmallcubes areonthe surfaceof the large cube?"
1590cje,Each side of the cube depicted on the right is numbered with a positive integer in such a way that the products of the numbers on each pair of 10 5 opposite sides are all the same. Find the lowest possible sum of all the 1 14 numbers on the sides of the cube.
1591cjf,Find the largest integer smaller than 22+ 22+ 22+ 22.
1592cjg,"Pat and Mat were trying to calculate the average of two numbers a and b using their calcu- lator. First, Pat took the calculator and typed in$a+b\div^2$and got 30. Then Mat took the same calculator and typed in$b+a\div^2$and got 18. What was the correct average of the two numbers?"
1593cjh,"How many pairs of integers (x,y) are solutions of the equation$3x^2y-10xy-8y-17=0$?"
1594cji,For how many integers is an integer? n-2
1595cjj,A fair coin is tossed 100 times and it lands on heads all 100 times. What is the probability that it will land on heads on the 101st toss?
1596cjk,"If two woodchucks would chuck 32lb of wood in 12min, how much wood would 3 wood- chucks chuck in 8min?"
1597cjl,"Assuming that ‘wigglers’ are those who wiggle, ‘wobblers’ are those that wobble, and ‘wag- glers’ are those who waggle, which of the following sets of premises will necessarily lead to the conclusion that “Wilbur is not a weeble”?"
1598cjm,Which of the expressions is equal to 0 for every x? (cid:112)
1599cjn,$Theverticesofanequilateraltrianglelieonacirclewithradius^2.$Theareaofthetriangleis$\sqrt$$\sqrt$$\sqrt$$\sqrt$
1600cjo,How many 7-digit positive integers are made up of the digits 0 and 1 only and are divisible by 6?
1601cjp,Suppose that x and y satisfy x-y$=9$and xy$=-60.$The value of (x+y)+(x-y)+xy is x+y x+y
1602cjq,"A total of n points are equally spaced around a circle and are labeled with the integers 1 to n, in order. Two points are called diametrically opposite if the line segment joining them is a diameter of the circle. If the points labeled 7 and 35 are diametrically opposite, then n equals"
1603cjr,What is the area of a rhombus that has sides of length 10cm and diagonals that differ in length by 4cm?
1604cjs,"PointP$liesinsideanequilateraltrianglewhosesidesareoflength^2.$IfthedistancesfromP to each side of the triangle are x, y and z, what is x+y+z?$\sqrt$$\sqrt$"
1605cjt,"Arectangleisgivenwithlengthl$andwidthw,wherel>w.$$Oneofthemisincreasedby^20$%, while the other is decreased by 20%. What happens to the area of the rectangle?"
1606cju,Howmanysquaresaretherealtogetherinthisdiagram?
1607cjv,Howmanydifferentwaysaretheretopaya$9.75billifonlydimesandquartersareavailable?
1608cjw,"ThesquareABCD,withasidea,isinscribedinacircle. Outsideofeach sideofthesquare,therearesemicirclesasshown. Whatistheareaofthe D C shadedregion?$\pia^2$a"
1609cjx,"Theownersofanapartmentcomplexfindthatiftheycharge$500permonthforrenttheycanrentout all200units,butforevery$10increaseinrent,theyloseonerenter. Howmuchshouldtheychargeper monthtomaximizethemonthlyincome?"
1610cjy,"$Inasmallschool^7studentsareintheMathclass,$7areintheScienceclass,$and^8areintheMusic$class. ThreestudentsareinbothMathandScience,fiveareinbothScienceandMusic,andfourarein bothMathandMusic. Twostudentsaretakingallthreeclasses. Howmanystudentsaretheretakingat leastoneofthethreeclasses?"
1611cjz,"Iftheparabolay$=x^2+bx+c$$hasanx-interceptat^2anday-interceptat-8,whatisitsvertex$?"
1612cka,Theproductof 5and 3 7 is$\sqrt$$\sqrt$$\sqrt$$\sqrt$
1613ckb,$Acirculartablehasexactly^60chairsaroundit.$ThereareN peopleseatedaroundthetable. Thenext personcomingtothetablewillhavetobeseatednexttoanoccupiedseat. Findthesmallestpossible valueofN.
1614ckc,Simplifythefollowingexpression: yz - xz x y x-2y + y yz xz (cid:0) y-x (cid:1)(cid:0) y+x (cid:1)$z^2$$z^2(cid$:0) x+y (cid:1)
1615ckd,$Forhowmanyintegersnbetween^1and100canx^2+x-nbefactoredintotheproductoftwolinear$factorswithintegercoefficients?
1616cke,Thestrangeoperation∗isdefinedtobe: a a∗b:$=$a+ 1 b whereaandbarerealnumbers.$Find^5$∗(1∗3).
1617ckf,"0 1 x$x^2$Aquartercircleisinscribedinasquare. Arectanglewithdimensionsx$and^2x$(asshown)isinscribedintheregionofthesquareoutsideofthe circle,touchingthecircle,asshown. Whatistheradiusofthecircleifthe$diagonaloftherectangleequals^10units$?$\sqrt$"
1618ckg,ThecircumferenceofGus’$spizzais^30$%greaterthanthecircumferenceofMax’spizza. Theareaof Gus’spizzaiswhat%greaterthantheareaofMax’spizza?
1619ckh,"Ifxy$=10andx^2y+xy^2+x+y$$=99,findx^2+y^2.$"
1620cki,$Thedigitsofthewholenumbersfrom^1to^99areconcatenatedinordertoformthyenumberN$: N$=1234567891011121314...979899$Whichofthefollowingistrue?
1621ckj,Thedotsareoneunitapart. Whatisthearea(insquareunits)oftheregionthatiscommon toboththesquareandthetriangle?
1622ckk,$Ausedcarsalesmansells^2carsfor$$6000each. Hemakesa^25%profitonthefirstcarandtakesa^20% lossonthesecondcar. Whichofthefollowingistrue?
1623ckl,"Joewantstocookforhisfriendsusingarecipefromacookbook. Heneedstofeedalotofpeople,so hetriplestherecipe. Atthedinneronlytwothirdsofhisdishiseaten. Thenasheiscleaninguphe dropsonefourthoftheleftoversonthefloor,buthekeepstherest. Iftheoriginalcookbookrecipe$makes^8servings,howmanyservingswilltheleftoversmake$?"
1624ckm,"MaxandGusstarttheirnewjobsonthesameday. InMax’sschedule,onerest-dayfollowseverythree work-days. InGus’sschedule,threerest-daysfolloweverysevenwork-days. Howmanytimesduring theirfirst1000daysdotheybothhavearest-dayonthesameday?"
1625ckn,"Two similar triangles, (cid:52)ABC and (cid:52)DEF have F P bases on line AE. The area of (cid:52)ABC is 100 x square units, while the area of (cid:52)DEF is 144 C squareunits. ThesideDE$is^6unitslong.$The linesAE andPF areparallel. Findx."
1626cko,"Howmanyorderedpairs(m,n)ofpositiveintegersaresolutionsto 4 2 +$=1$? m n"
1627ckp,"Abagcontainsamixofredandbluemarbles. Ifoneredmarbleisremoved,thenone-seventhofthe remainingmarblesarered. Iftwobluemarblesareremovedinsteadofonered,thenone-fifthofthe remainingmarblesarered. Howmanymarbleswereinthebagoriginally?"
1628ckq,"Whichshapecannot befilled,withoutanyoverlapping,usingcopiesofthe tileshowedontheright?"
1629ckr,Ithrowaballverticallyupintotheair. Whichofthesegraphsmightreasonablyshowthespeeds ofthe ballasafunctionoftimet sinceleavingmyhand? s s s s s
1630cks,"$Ifyoutravel^60milesat^20milesperhourandthentravel^60milesat^30milesperhour,whatisyour$averagespeedfortheentiretrip?"
1631ckt,"Consider the equation p(x) :$ax^2+bx+c$$=$0 whose coefficients a, b and c are all non-zero, and each of them satisfies an equation that results from removing the term containing that coefficent from the equation p(x); for example, the coefficient b is a solution of the equation$ax^2+c=0.$What is the sum of all solutions of p(x)?"
1632cku,"A marching band has 150 members. One day only part of them show up, but nobody wants totakethetimetocounthowmanythereare.$Theyfirstlineupinrowswith^5memberseach,$but there is one left over. Then they try rows with 6 members each, but there is still one left over.$Thentheytryrowsof^7,buttherearetwoleftover.$Howmanypeopleshouldlineupin each row so no members will be left over? 2022 SVSU Math Olympics Level I Solutions - page 2 of 12"
1633ckv,Which one of the following is the only true statement?
1634ckw,"Which of the following is equal to 10!? (If you are not familiar with the notation, the number n! is defined for any non-negative integer using the following recursive formula: 0!$=1$n!$=n\cdot((n-1)$!) for$n>0)$"
1635ckx,$Thebase^6expansionofonenumberis550.$$Thebase^5expansionofanothernumberis3440.$What is their greatest common divisor expanded in base 4?
1636cky,"A person walks along a beach, starting at point A, at a rate of 3mi/h and at point B, goes into the water Island$andswimsatarateof^2mi/hdiagonallyouttoanis-$$\sqrt{landthatisadistanceof}$3mifrompointC,directly$\sqrt{3miles}$across from the island on the shore, as shown in the picture. ThetotaldistancefrompointAtopointCis A B C 3mi. Therearetwodifferentchoicesforthedistance, in miles, from point A to point B that will result in a totaltimeforwalkingandswimmingofonehourand 3miles 40 minutes; what is the sum of those numbers?"
1637ckz,Which of the following is equal to$|||$$2022-45|||$?$\sqrt$$\sqrt$$\sqrt$$\sqrt$
1638cla,Which of the following is equal to$6s^5$9s for all non-negative values of s?$\sqrt$(cid:112) (cid:112) (cid:112)
1639clb,Adding the fractions will give us 5 1 15 2 17 +$=$+$=$. 6 9 18 18 18 Therefore x 5 6x 1 9$=x$1 1 7 8$=$1 (cid:112)$8x^17.$
1640clc,"If 73 cubesarestacked toforma$7\times^7\times^7$cube,how manysmallcubes areonthe surfaceof the large cube?"
1641cld,Each side of the cube depicted on the right is numbered with a positive integer in such a way that the products of the numbers on each pair of 10 5 opposite sides are all the same. Find the lowest possible sum of all the 1 14 numbers on the sides of the cube.
1642cle,Find the largest integer smaller than 22+ 22+ 22+ 22.
1643clf,"Pat and Mat were trying to calculate the average of two numbers a and b using their calcu- lator. First, Pat took the calculator and typed in$a+b\div^2$and got 30. Then Mat took the same calculator and typed in$b+a\div^2$and got 18. What was the correct average of the two numbers?"
1644clg,"How many pairs of integers (x,y) are solutions of the equation$3x^2y-10xy-8y-17=0$?"
1645clh,For how many integers is an integer? n-2
1646cli,A fair coin is tossed 100 times and it lands on heads all 100 times. What is the probability that it will land on heads on the 101st toss?
1647clj,"If two woodchucks would chuck 32lb of wood in 12min, how much wood would 3 wood- chucks chuck in 8min?"
1648clk,"Assuming that ‘wigglers’ are those who wiggle, ‘wobblers’ are those that wobble, and ‘wag- glers’ are those who waggle, which of the following sets of premises will necessarily lead to the conclusion that “Wilbur is not a weeble”?"
1649cll,Which of the expressions is equal to 0 for every x? (cid:112)
1650clm,$Theverticesofanequilateraltrianglelieonacirclewithradius^2.$Theareaofthetriangleis$\sqrt$$\sqrt$$\sqrt$$\sqrt$
1651cln,How many 7-digit positive integers are made up of the digits 0 and 1 only and are divisible by 6?
1652clo,Suppose that x and y satisfy x-y$=9$and xy$=-60.$The value of (x+y)+(x-y)+xy is x+y x+y
1653clp,"A total of n points are equally spaced around a circle and are labeled with the integers 1 to n, in order. Two points are called diametrically opposite if the line segment joining them is a diameter of the circle. If the points labeled 7 and 35 are diametrically opposite, then n equals"
1654clq,What is the area of a rhombus that has sides of length 10cm and diagonals that differ in length by 4cm?
1655clr,"PointP$liesinsideanequilateraltrianglewhosesidesareoflength^2.$IfthedistancesfromP to each side of the triangle are x, y and z, what is x+y+z?$\sqrt$$\sqrt$"
1656cls,"Arectangleisgivenwithlengthl$andwidthw,wherel>w.$$Oneofthemisincreasedby^20$%, while the other is decreased by 20%. What happens to the area of the rectangle?"
1657clt,"For$n\ge^2,$let k be the product$5\cdot^10\cdot^17\cdot^26\cdot\cdot\cdot\cdot\cdot(n^2+1),$and let n (cid:18) (cid:19)(cid:18) (cid:19) (cid:18) (cid:19) 1 1 1 S$=$1- 1-$\cdot\cdot\cdot$1- . n 24 34$n^4$What is S /k ? n n 1 1 (cid:18) 1 (cid:19) 1$n^2$$n^4+1$1"
1658clu,Consider the following equation: (cid:18) 3 (cid:19)x 3x-6x$=12x-$. 2 Which of the following is NOT a solution? 3\pii 6\pii 27\pii
1659clv,"Consider the equation p(x) :$ax^2+bx+c$$=$0 whose coefficients a, b and c are all non-zero, and each of them satisfies an equation that results from removing the term containing that coefficent from the equation p(x); for example, the coefficient b is a solution of the equation$ax^2+c=0.$What is the sum of all solutions of p(x)?"
1660clw,"Find the sum of the first five terms of the series (cid:26) (cid:27) 2 4 8 , , ,... . 3 9 27 64 550 32 422"
1661clx,"Supposef$isafunctionsuchthatf(n+1)=f(n)+3f(n-1),forallintegersn.$$Iff(4)=151and$$f(1)=1,$what is f(-1)?"
1662cly,Rationalize the denominator: 1 25/6+21/2+21/3+1 1(cid:0) (cid:1) 1(cid:0) (cid:1)(cid:0) (cid:1)
1663clz,What is the value of the following series? 2 (cid:88) 022 2022!$\cdot(-1)k^2k$k!$\cdot(2022-k)$!$k=0$1-(-2)2023
1664cma,Which of the following is equal to (cid:16)(cid:112) (cid:112) (cid:112) (cid:17)2 427+ 3+ 43+1 ? 4 (cid:112) (cid:112) (cid:112) (cid:112)
1665cmb,Which of the following expressions are equivalent to (cid:16) (cid:17) (cid:16) (cid:17) (3x+2) 1 2 1 (2x+3)-2 3 (2)-(2x+3) 1 3 1 (3x+2)-1 2 (3) 3 2 (cid:104) 1 (cid:105)2 (3x+2)2$\sqrt$$\sqrt$-5 2 3x+2-332x+3
1666cmc,"A person walks along a beach, starting at point A, at a rate$of^3mi/handatpointB,goesintothewaterandswimsata$Island$rateof^2mi/hdiagonallyouttoanislandthatisadistance$$\sqrt{of}$3mi from point C, directly across from the island on$\sqrt{3miles}$theshore,asshowninthepicture. Thetotaldistancefrom point A to point C is 3mi. There are two different choices A B C for the distance, in miles, from point A to point B that will 3miles resultinatotaltimeforwalkingandswimmingofonehour and 40 minutes; what is the sum of those numbers?"
1667cmd,Which of the following is the solution set to the inequality 1 2 +$\le^5$?$|x-3|$x-3 (cid:104) (cid:17) (cid:16) (cid:105) (cid:104) (cid:17) (cid:104) (cid:17)
1668cme,"A game comes with a set of three fair six-sided dice. In one particular set, while two of the$diceareregular,labeledwithnumbers^1through^6,duetoamanufacturingerror,onthethird$diethe side that issupposed to be labeled$with^1$got labeledwith 6 (so thereare exactly two sides labeled 6 on the die). Suppose two of the dice are chosen at random and rolled once. What is the probability that both land with a side labeled 6 facing up?"
1669cmf,Evaluate (1+i)2022.
1670cmg,Which of the following is equal to sin \pi ? 8 (cid:115)$\sqrt$(cid:115)$\sqrt$(cid:112)$\sqrt$(cid:112)$\sqrt{2}-$2 2+ 2 2- 2 2+ 2
1671cmh,Which of the following is a one-to-one function on the given do- main?
1672cmi,"The matrix C is the product of two given matrices:   (cid:32) (cid:33) b 2 -3 1 3 2  $C=$$\cdot$1 2 5  5 a 1   2 3 1 If c$=-5$and c$=1,$what are a and b? 2,1 2,3"
1673cmj,"The function F, which takes functions as inputs and returns functions, is defined by$F(f)(x)=f(20x)+22$If f is a linear function such that$f(5)=16$and$F(f)(5)=323,$find the formula for F(f)(x)."
1674cmk,"The functions p and q are defined by the following table, in which some values are missing, which is indicated by a question mark. The table also contains some values of the function r, which is defined by the equation r(x)$=$q(p(x)). Again some values have been replaced by question marks. x 0 1 2 3 4 5 p(x) 4 ? ? 2 1 0 q(x) ? 2 ? 0 5 1 r(x) ? 1 0 4 ? 3 What is the sum of all the missing values in the table?"
1675cml,"The set N$=${0,1,2,...} of all whole numbers has an associative operation of addition, de- 0 noted by +. It also contains a special object, 0, with the property that for any whole number$n,n+0=0+n=n.$$WesaythatthesetNisamonoidwithoperation+andidentityobject^0.$Another example of a monoid is the set B$=${0,1} with the operation ∨ (pronounced ‘or’)$definedbytheequations^0$∨$0=0,0$∨$1=1$∨$0=1and^1$∨$1=1.$Theidentityobjectinthis monoid is also 0. A function f from N to B is a monoid morphism if it satisfies the following two properties: 0 - For any two numbers m and n from the set N , the equation f(m+n)$=$f(m)∨f(n) is true 0 (we say that f preserves the monoid operations). -$f(0)=0$(we say that f preserves the identity objects). Is the function f defined by (cid:40) 0 if n is even$f(n)=$1 if n is odd a monoid morphism between the two examples of monoids described above?"
1676cmm,Each side of the cube depicted on the right is numbered with a positive integer in such a way that the products of the numbers on each pair of 10 5 opposite sides are all the same. Find the lowest possible sum of all the 1 14 numbers on the sides of the cube.
1677cmn,Find the largest integer smaller than 22+ 22+ 22+ 22.
1678cmo,"How many pairs of integers (x,y) are solutions of the equation$3x^2y-10xy-8y-17=0$?"
1679cmp,"A diagram consists of a set of nodes and a set of arrows be- α tween nodes. Two diagrams are shown on the right, first with 1 the set of nodes A$=${1,2}, the second with the set of nodes B$=$(cid:8) α,β,γ,δ,(cid:15),ω (cid:9) . In the first diagram, you can get from 1 to β 2 by following arrows, but not from 2 to 1. In the second dia- δ γ gram,youcanforexamplegetfromα toeverynodeexceptα by 2 ω (cid:15) followingarrows. Twootherextremesintheseconddiagramare (cid:15), from which you can only get to itself, and ω from which you cannot get anywhere by following arrows. Afunctionf fromthesetAtothesetB iscalledadiagrammappingifforeverytwonodesa andb fromthesetAsuchthatyoucangetfroma tob byfollowingarrows,youcanalsoget from f(a) to f(b) by following arrows. How many diagram mappings are there from the first diagram to the second diagram?"
1680cmq,"Assuming that ‘wigglers’ are those who wiggle, ‘wobblers’ are those that wobble, and ‘wag- glers’ are those who waggle, which of the following sets of premises will necessarily lead to the conclusion that “Wilbur is not a weeble”?"
1681cmr,Suppose that x and y satisfy x-y$=9$and xy$=-60.$The value of (x+y)+(x-y)+xy is x+y x+y
1682cms,Findallsolutionstotheequation: log (x-1)+log$(x+7)=2$3 3
1683cmt,Compute$sin^20$◦$+sin^40$◦$\sqrt{2}$
1684cmu,Thestrangeoperation∗isdefinedtobe: a a∗b:$=$a+ 1 b whereaandbarerealnumbers. Whichofthefollowingistrue?
1685cmv,"Letx andx$betherootsofthequadraticequationx^2+px+q=0.$If 1 2 x +2 x$=$2 , 1 2x -1 2 whichofthefollowingexpressestherelationbetweenp andq?"
1686cmw,Simplifythefollowingexpression: 2log (cos\theta)+2log (sec\theta) a a
1687cmx,Findallsolutionstotheequation:$cos(lnx)=0$
